match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T201248,DC Vs SRH,SRH,AidenMarkram,1,0,11,0,11,0,0,1,0,0
T201248,DC Vs SRH,DC,ShardulThakur,4,0,44,2,11,10,4,2,2,0
T201248,DC Vs SRH,DC,KhaleelAhmed,4,0,30,3,7.5,14,3,2,0,0
T201248,DC Vs SRH,DC,AnrichNortje,4,0,35,1,8.75,11,1,3,3,0
T201248,DC Vs SRH,DC,MitchellMarsh,4,0,36,1,9,9,6,0,1,0
T201248,DC Vs SRH,DC,KuldeepYadav,4,0,40,1,10,10,2,4,0,0
T207511,RCB Vs CSK,CSK,MukeshChoudhary,3,0,30,0,10,8,4,1,1,0
T207511,RCB Vs CSK,CSK,SimarjeetSingh,2,0,21,0,10.5,6,2,1,1,0
T207511,RCB Vs CSK,CSK,MaheeshTheekshana,4,0,27,3,6.75,8,2,1,0,0
T207511,RCB Vs CSK,CSK,RavindraJadeja,4,0,20,0,5,7,1,0,0,0
T207511,RCB Vs CSK,CSK,MoeenAli,4,0,28,2,7,8,1,1,3,0
T207511,RCB Vs CSK,CSK,DwainePretorius,3,0,42,1,14,4,2,3,2,0
T207511,RCB Vs CSK,RCB,ShahbazAhmed,3,0,27,1,9,6,3,1,0,0
T207511,RCB Vs CSK,RCB,JoshHazlewood,4,0,19,1,4.75,10,1,0,0,0
T207511,RCB Vs CSK,RCB,MohammedSiraj,2,0,22,0,11,2,4,0,0,0
T207511,RCB Vs CSK,RCB,WaninduHasaranga,3,0,31,1,10.33,7,0,4,0,0
T207511,RCB Vs CSK,RCB,GlennMaxwell,4,0,22,2,5.5,8,2,0,0,0
T207511,RCB Vs CSK,RCB,HarshalPatel,4,0,35,3,8.75,11,2,3,0,0
T209502,GT Vs PK,PK,SandeepSharma,4,0,17,0,4.25,15,2,0,1,0
T209502,GT Vs PK,PK,KagisoRabada,4,0,33,4,8.25,13,4,1,3,0
T209502,GT Vs PK,PK,ArshdeepSingh,4,0,36,1,9,5,2,1,1,1
T209502,GT Vs PK,PK,RishiDhawan,4,0,26,1,6.5,6,1,0,3,0
T209502,GT Vs PK,PK,LiamLivingstone,2.3,0,15,1,6,5,1,0,0,0
T209502,GT Vs PK,PK,RahulChahar,1.3,0,11,0,7.33,3,1,0,0,0
T209502,GT Vs PK,GT,MohammedShami,4,0,43,1,10.75,12,5,3,0,0
T209502,GT Vs PK,GT,PradeepSangwan,2,0,23,0,11.5,4,5,0,0,0
T209502,GT Vs PK,GT,AlzarriJoseph,3,0,25,0,8.33,6,1,1,0,1
T209502,GT Vs PK,GT,LockieFerguson,3,0,29,1,9.66,9,2,1,3,0
T209502,GT Vs PK,GT,RashidKhan,4,0,21,0,5.25,9,2,0,0,0
T201137,RR Vs KKR,KKR,UmeshYadav,4,1,24,1,6,17,5,0,1,1
T201137,RR Vs KKR,KKR,AnukulRoy,4,0,28,1,7,7,0,2,0,0
T201137,RR Vs KKR,KKR,SunilNarine,4,0,19,0,4.75,12,2,0,0,0
T201137,RR Vs KKR,KKR,ShivamMavi,4,0,33,1,8.25,7,3,0,1,1
T201137,RR Vs KKR,KKR,TimSouthee,4,0,46,2,11.5,7,3,3,3,0
T201137,RR Vs KKR,RR,TrentBoult,4,0,25,1,6.25,9,2,0,2,0
T201137,RR Vs KKR,RR,PrasidhKrishna,4,0,37,1,9.25,9,5,0,4,0
T201137,RR Vs KKR,RR,KuldeepSen,3.1,0,28,1,8.84,12,2,2,3,0
T201137,RR Vs KKR,RR,RavichandranAshwin,4,0,33,0,8.25,6,3,1,0,0
T201137,RR Vs KKR,RR,YuzvendraChahal,4,0,31,0,7.75,6,2,1,0,0
T206274,CSK Vs SRH,SRH,BhuvneshwarKumar,4,0,22,0,5.5,8,1,0,0,0
T206274,CSK Vs SRH,SRH,MarcoJansen,4,0,38,0,9.5,12,1,4,0,0
T206274,CSK Vs SRH,SRH,TNatarajan,4,0,42,2,10.5,4,4,1,1,0
T206274,CSK Vs SRH,SRH,AidenMarkram,3,0,36,0,12,3,2,3,0,0
T206274,CSK Vs SRH,SRH,UmranMalik,4,0,48,0,12,8,6,2,2,0
T206274,CSK Vs SRH,SRH,ShashankSingh,1,0,10,0,10,0,1,0,0,0
T206274,CSK Vs SRH,CSK,MukeshChoudhary,4,0,46,4,11.5,9,4,3,1,0
T206274,CSK Vs SRH,CSK,SimarjeetSingh,2,0,24,0,12,4,3,1,0,1
T206274,CSK Vs SRH,CSK,MitchellSantner,3,0,36,1,12,4,2,3,0,0
T206274,CSK Vs SRH,CSK,MaheeshTheekshana,4,0,26,0,6.5,6,0,1,0,0
T206274,CSK Vs SRH,CSK,RavindraJadeja,3,0,15,0,5,8,0,1,0,0
T206274,CSK Vs SRH,CSK,DwainePretorius,4,0,40,1,10,5,2,2,1,0
T208561,LSG Vs DC,DC,MustafizurRahman,4,0,37,0,9.25,6,3,1,2,0
T208561,LSG Vs DC,DC,ChetanSakariya,4,0,44,0,11,4,2,3,2,0
T208561,LSG Vs DC,DC,AxarPatel,4,0,25,0,6.25,9,1,1,2,0
T208561,LSG Vs DC,DC,LalitYadav,1,0,16,0,16,1,2,1,0,0
T208561,LSG Vs DC,DC,ShardulThakur,4,0,40,3,10,7,3,1,6,0
T208561,LSG Vs DC,DC,KuldeepYadav,3,0,29,0,9.66,3,3,1,0,0
T208561,LSG Vs DC,LSG,MohsinKhan,4,0,16,4,4,15,1,0,1,0
T208561,LSG Vs DC,LSG,DushmanthaChameera,4,0,44,1,11,6,5,2,0,0
T208561,LSG Vs DC,LSG,KrunalPandya,1,0,19,0,19,1,3,1,0,0
T208561,LSG Vs DC,LSG,JasonHolder,4,0,45,0,11.25,6,4,2,1,0
T208561,LSG Vs DC,LSG,RaviBishnoi,4,0,28,1,7,10,2,1,0,0
T208561,LSG Vs DC,LSG,KrishnappaGowtham,2,0,23,1,11.5,3,1,2,0,0
T208561,LSG Vs DC,LSG,MarcusStoinis,1,0,14,0,14,3,0,2,1,0
T204259,RR Vs MI,MI,DanielSams,4,0,32,1,8,10,4,0,2,0
T204259,RR Vs MI,MI,JaspritBumrah,4,0,27,0,6.75,11,3,0,0,1
T204259,RR Vs MI,MI,HrithikShokeen,3,0,47,2,15.66,9,2,6,0,0
T204259,RR Vs MI,MI,RileyMeredith,4,0,24,2,6,13,1,1,4,0
T204259,RR Vs MI,MI,KumarKartikeya,4,0,19,1,4.75,9,1,0,0,0
T204259,RR Vs MI,MI,KieronPollard,1,0,8,0,8,1,1,0,0,0
T204259,RR Vs MI,RR,TrentBoult,3,0,26,1,8.66,9,2,1,2,0
T204259,RR Vs MI,RR,PrasidhKrishna,4,0,29,1,7.25,11,4,0,1,0
T204259,RR Vs MI,RR,RavichandranAshwin,4,0,21,1,5.25,9,0,1,0,0
T204259,RR Vs MI,RR,DarylMitchell,1,0,20,0,20,0,3,1,0,0
T204259,RR Vs MI,RR,YuzvendraChahal,4,0,33,1,8.25,9,0,3,0,0
T204259,RR Vs MI,RR,KuldeepSen,3.2,0,29,1,8.7,7,3,1,1,0
T208841,RCB Vs GT,GT,MohammedShami,4,0,39,1,9.75,9,3,2,1,0
T208841,RCB Vs GT,GT,PradeepSangwan,4,0,19,2,4.75,12,2,0,0,0
T208841,RCB Vs GT,GT,AlzarriJoseph,4,0,42,1,10.5,9,5,2,1,0
T208841,RCB Vs GT,GT,RashidKhan,4,0,29,1,7.25,4,1,1,0,0
T208841,RCB Vs GT,GT,LockieFerguson,4,0,36,1,9,10,5,1,0,0
T208841,RCB Vs GT,RCB,GlennMaxwell,1,0,10,0,10,2,2,0,0,0
T208841,RCB Vs GT,RCB,MohammedSiraj,4,0,35,0,8.75,11,6,0,2,0
T208841,RCB Vs GT,RCB,JoshHazlewood,3.3,0,36,0,10.28,5,4,1,1,0
T208841,RCB Vs GT,RCB,ShahbazAhmed,3,0,26,2,8.66,4,2,1,0,1
T208841,RCB Vs GT,RCB,HarshalPatel,4,0,35,0,8.75,3,2,1,1,0
T208841,RCB Vs GT,RCB,WaninduHasaranga,4,0,28,2,7,9,2,1,0,0
T207116,LSG Vs PK,PK,ArshdeepSingh,4,0,23,0,5.75,8,2,0,0,0
T207116,LSG Vs PK,PK,SandeepSharma,4,0,18,1,4.5,14,2,0,2,0
T207116,LSG Vs PK,PK,KagisoRabada,4,0,38,4,9.5,12,1,4,1,0
T207116,LSG Vs PK,PK,RishiDhawan,2,0,13,0,6.5,6,0,1,0,0
T207116,LSG Vs PK,PK,LiamLivingstone,2,0,23,0,11.5,1,1,1,1,0
T207116,LSG Vs PK,PK,RahulChahar,4,0,30,2,7.5,10,2,2,0,0
T207116,LSG Vs PK,LSG,MohsinKhan,4,1,24,3,6,14,2,1,2,0
T207116,LSG Vs PK,LSG,DushmanthaChameera,4,0,17,2,4.25,17,1,1,2,0
T207116,LSG Vs PK,LSG,JasonHolder,1,0,8,0,8,1,1,0,0,0
T207116,LSG Vs PK,LSG,AveshKhan,3,0,26,0,8.66,10,4,1,1,0
T207116,LSG Vs PK,LSG,RaviBishnoi,4,0,41,1,10.25,10,4,2,2,1
T207116,LSG Vs PK,LSG,KrunalPandya,4,1,11,2,2.75,15,0,0,1,0
T209582,KKR Vs DC,DC,MustafizurRahman,4,0,18,3,4.5,14,2,0,1,0
T209582,KKR Vs DC,DC,ChetanSakariya,3,0,17,1,5.66,8,2,0,0,0
T209582,KKR Vs DC,DC,ShardulThakur,3,0,32,0,10.66,2,2,1,2,0
T209582,KKR Vs DC,DC,AxarPatel,4,0,28,1,7,5,3,0,0,0
T209582,KKR Vs DC,DC,KuldeepYadav,3,0,14,4,4.66,8,1,0,0,0
T209582,KKR Vs DC,DC,LalitYadav,3,0,32,0,10.66,3,0,3,0,1
T209582,KKR Vs DC,KKR,UmeshYadav,4,0,24,3,6,13,3,0,0,0
T209582,KKR Vs DC,KKR,HarshitRana,3,0,24,1,8,8,2,1,0,1
T209582,KKR Vs DC,KKR,TimSouthee,4,0,31,0,7.75,6,2,1,1,0
T209582,KKR Vs DC,KKR,SunilNarine,4,0,19,1,4.75,13,2,0,1,0
T209582,KKR Vs DC,KKR,NitishRana,1,0,14,0,14,1,3,0,0,0
T209582,KKR Vs DC,KKR,AndreRussell,1,0,14,0,14,1,1,1,0,0
T209582,KKR Vs DC,KKR,VenkateshIyer,1,0,14,0,14,0,1,1,0,0
T209582,KKR Vs DC,KKR,ShreyasIyer,1,0,7,0,7,4,0,1,0,0
T209115,SRH Vs GT,GT,MohammedShami,4,0,39,3,9.75,14,3,2,2,0
T209115,SRH Vs GT,GT,YashDayal,4,0,24,1,6,8,2,0,1,0
T209115,SRH Vs GT,GT,AlzarriJoseph,4,0,35,1,8.75,8,3,1,1,0
T209115,SRH Vs GT,GT,RashidKhan,4,0,45,0,11.25,2,2,3,0,0
T209115,SRH Vs GT,GT,LockieFerguson,4,0,52,0,13,6,2,5,2,0
T209115,SRH Vs GT,SRH,BhuvneshwarKumar,4,0,33,0,8.25,7,3,1,0,0
T209115,SRH Vs GT,SRH,MarcoJansen,4,0,63,0,15.75,4,4,5,2,0
T209115,SRH Vs GT,SRH,TNatarajan,4,0,43,0,10.75,7,6,1,1,0
T209115,SRH Vs GT,SRH,WashingtonSundar,4,0,34,0,8.5,4,2,1,1,0
T209115,SRH Vs GT,SRH,UmranMalik,4,0,25,5,6.25,12,4,0,1,0
T205212,RR Vs RCB,RCB,ShahbazAhmed,3,0,35,0,11.66,4,1,3,2,0
T205212,RR Vs RCB,RCB,MohammedSiraj,4,0,30,2,7.5,12,4,1,0,0
T205212,RR Vs RCB,RCB,JoshHazlewood,4,1,19,2,4.75,16,2,1,0,0
T205212,RR Vs RCB,RCB,WaninduHasaranga,4,0,23,2,5.75,11,1,1,1,0
T205212,RR Vs RCB,RCB,HarshalPatel,4,0,33,1,8.25,6,1,2,0,0
T205212,RR Vs RCB,RCB,GlennMaxwell,1,0,4,0,4,2,0,0,0,0
T205212,RR Vs RCB,RR,TrentBoult,3,0,20,0,6.66,10,4,0,0,0
T205212,RR Vs RCB,RR,PrasidhKrishna,4,0,23,2,5.75,16,2,1,3,0
T205212,RR Vs RCB,RR,RavichandranAshwin,4,0,17,3,4.25,14,0,1,1,0
T205212,RR Vs RCB,RR,KuldeepSen,3.3,0,20,4,5.71,11,1,1,0,0
T205212,RR Vs RCB,RR,DarylMitchell,1,0,7,0,7,1,0,0,1,0
T205212,RR Vs RCB,RR,YuzvendraChahal,4,0,23,0,5.75,15,2,1,1,0
T207611,PK Vs CSK,CSK,MukeshChoudhary,4,0,36,0,9,6,4,0,3,0
T207611,PK Vs CSK,CSK,MaheeshTheekshana,4,0,32,1,8,6,2,1,2,0
T207611,PK Vs CSK,CSK,MitchellSantner,2,0,8,0,4,7,1,0,0,0
T207611,PK Vs CSK,CSK,RavindraJadeja,2,0,18,0,9,1,0,1,2,0
T207611,PK Vs CSK,CSK,DwainePretorius,4,0,50,0,12.5,4,4,3,2,0
T207611,PK Vs CSK,CSK,DwayneBravo,4,0,42,2,10.5,5,4,1,2,2
T207611,PK Vs CSK,PK,KagisoRabada,4,0,23,2,5.75,13,4,0,0,0
T207611,PK Vs CSK,PK,SandeepSharma,4,0,40,1,10,11,3,3,2,0
T207611,PK Vs CSK,PK,RishiDhawan,4,0,39,2,9.75,10,2,3,2,0
T207611,PK Vs CSK,PK,ArshdeepSingh,4,0,23,1,5.75,9,2,0,1,0
T207611,PK Vs CSK,PK,RahulChahar,3,0,30,0,10,4,3,1,1,0
T207611,PK Vs CSK,PK,LiamLivingstone,1,0,12,0,12,2,1,1,0,0
T208801,LSG Vs MI,MI,DanielSams,4,0,40,1,10,9,2,2,4,0
T208801,LSG Vs MI,MI,HrithikShokeen,2,0,11,0,5.5,5,1,0,0,0
T208801,LSG Vs MI,MI,JaspritBumrah,4,0,31,1,7.75,9,3,1,0,0
T208801,LSG Vs MI,MI,RileyMeredith,4,0,40,2,10,10,3,3,1,0
T208801,LSG Vs MI,MI,JaydevUnadkat,4,0,36,0,9,5,4,1,0,0
T208801,LSG Vs MI,MI,KieronPollard,2,0,8,2,4,5,0,0,0,0
T208801,LSG Vs MI,LSG,MohsinKhan,4,0,27,1,6.75,11,1,1,2,0
T208801,LSG Vs MI,LSG,DushmanthaChameera,4,0,14,0,3.5,15,1,0,2,0
T208801,LSG Vs MI,LSG,JasonHolder,4,0,36,1,9,8,4,1,2,0
T208801,LSG Vs MI,LSG,KrunalPandya,4,0,19,3,4.75,10,1,0,1,0
T208801,LSG Vs MI,LSG,RaviBishnoi,3,0,28,1,9.33,7,1,2,1,0
T208801,LSG Vs MI,LSG,AyushBadoni,1,0,6,1,6,1,0,0,0,0
T208774,RCB Vs SRH,SRH,BhuvneshwarKumar,2.1,0,8,1,3.69,8,1,0,0,0
T208774,RCB Vs SRH,SRH,MarcoJansen,4,0,25,3,6.25,14,4,0,3,0
T208774,RCB Vs SRH,SRH,TNatarajan,3,0,10,3,3.33,13,0,0,1,0
T208774,RCB Vs SRH,SRH,JagadeeshaSuchith,3,0,12,2,4,12,0,0,2,0
T208774,RCB Vs SRH,SRH,UmranMalik,4,0,13,1,3.25,19,1,0,1,1
T208774,RCB Vs SRH,RCB,MohammedSiraj,2,0,15,0,7.5,6,1,1,1,0
T208774,RCB Vs SRH,RCB,JoshHazlewood,3,0,31,0,10.33,7,6,0,0,0
T208774,RCB Vs SRH,RCB,HarshalPatel,2,0,18,1,9,5,2,1,0,0
T208774,RCB Vs SRH,RCB,WaninduHasaranga,1,0,7,0,7,2,1,0,0,0
T208514,GT Vs KKR,KKR,UmeshYadav,4,0,31,1,7.75,10,3,1,0,0
T208514,GT Vs KKR,KKR,TimSouthee,4,0,24,3,6,11,2,0,2,0
T208514,GT Vs KKR,KKR,ShivamMavi,4,0,36,1,9,6,2,1,3,0
T208514,GT Vs KKR,KKR,SunilNarine,4,0,31,0,7.75,7,1,2,0,0
T208514,GT Vs KKR,KKR,VarunChakravarthy,3,0,26,0,8.66,5,1,1,2,0
T208514,GT Vs KKR,KKR,AndreRussell,1,0,5,4,5,4,1,0,0,0
T208514,GT Vs KKR,GT,MohammedShami,4,0,20,2,5,16,2,1,1,0
T208514,GT Vs KKR,GT,YashDayal,4,0,42,2,10.5,10,3,3,2,1
T208514,GT Vs KKR,GT,AlzarriJoseph,4,0,31,1,7.75,12,2,2,1,0
T208514,GT Vs KKR,GT,LockieFerguson,4,0,33,1,8.25,13,2,3,1,0
T208514,GT Vs KKR,GT,RashidKhan,4,0,22,2,5.5,11,2,0,0,0
T206421,RR Vs DC,DC,KhaleelAhmed,4,0,47,1,11.75,12,4,4,1,0
T206421,RR Vs DC,DC,ShardulThakur,3,1,29,0,9.66,8,2,2,2,0
T206421,RR Vs DC,DC,LalitYadav,4,0,41,0,10.25,7,3,3,0,0
T206421,RR Vs DC,DC,MustafizurRahman,4,0,43,1,10.75,6,6,1,0,0
T206421,RR Vs DC,DC,KuldeepYadav,3,0,40,0,13.33,3,3,3,1,0
T206421,RR Vs DC,DC,AxarPatel,2,0,21,0,10.5,5,3,1,0,0
T206421,RR Vs DC,RR,TrentBoult,4,0,47,0,11.75,10,4,4,1,0
T206421,RR Vs DC,RR,PrasidhKrishna,4,1,22,3,5.5,14,4,0,0,0
T206421,RR Vs DC,RR,ObedMcCoy,3,0,52,1,17.33,5,5,4,2,1
T206421,RR Vs DC,RR,RavichandranAshwin,4,0,32,2,8,4,3,0,1,0
T206421,RR Vs DC,RR,YuzvendraChahal,4,0,28,1,7,8,0,2,1,0
T206421,RR Vs DC,RR,RiyanParag,1,0,22,0,22,0,1,2,2,0
T202326,MI Vs CSK,CSK,MukeshChoudhary,3,0,19,3,6.33,12,3,0,1,0
T202326,MI Vs CSK,CSK,MitchellSantner,3,0,16,1,5.33,9,2,0,0,0
T202326,MI Vs CSK,CSK,MaheeshTheekshana,4,0,35,1,8.75,4,1,2,0,0
T202326,MI Vs CSK,CSK,RavindraJadeja,4,0,30,0,7.5,8,2,1,0,0
T202326,MI Vs CSK,CSK,DwainePretorius,2,0,17,0,8.5,4,0,1,0,0
T202326,MI Vs CSK,CSK,DwayneBravo,4,0,36,2,9,9,4,1,2,0
T202326,MI Vs CSK,MI,DanielSams,4,0,30,4,7.5,12,2,2,1,0
T202326,MI Vs CSK,MI,JaspritBumrah,4,0,29,0,7.25,9,2,1,2,0
T202326,MI Vs CSK,MI,RileyMeredith,4,0,25,1,6.25,14,2,1,2,0
T202326,MI Vs CSK,MI,JaydevUnadkat,4,0,48,2,12,5,4,3,1,0
T202326,MI Vs CSK,MI,HrithikShokeen,4,0,23,0,5.75,11,1,1,1,0
T203741,PK Vs DC,DC,ShardulThakur,2,0,20,0,10,5,4,0,0,0
T203741,PK Vs DC,DC,KhaleelAhmed,4,0,21,2,5.25,13,2,0,1,0
T203741,PK Vs DC,DC,LalitYadav,2,0,11,2,5.5,8,2,0,0,0
T203741,PK Vs DC,DC,MustafizurRahman,4,0,28,1,7,14,4,1,0,0
T203741,PK Vs DC,DC,AxarPatel,4,0,10,2,2.5,14,0,0,0,0
T203741,PK Vs DC,DC,KuldeepYadav,4,0,24,2,6,9,3,0,0,0
T203741,PK Vs DC,PK,VaibhavArora,2,0,31,0,15.5,2,5,1,0,0
T203741,PK Vs DC,PK,KagisoRabada,3,0,35,0,11.66,5,5,1,1,0
T203741,PK Vs DC,PK,ArshdeepSingh,1,0,17,0,17,1,3,0,3,0
T203741,PK Vs DC,PK,NathanEllis,2,0,15,0,7.5,5,2,0,2,0
T203741,PK Vs DC,PK,RahulChahar,2.3,0,21,1,8.4,4,3,0,0,0
T204535,RCB Vs LSG,LSG,DushmanthaChameera,3,0,31,2,10.33,7,4,1,1,0
T204535,RCB Vs LSG,LSG,AveshKhan,4,0,33,0,8.25,7,2,1,1,0
T204535,RCB Vs LSG,LSG,KrunalPandya,4,0,29,1,7.25,6,2,1,0,0
T204535,RCB Vs LSG,LSG,RaviBishnoi,4,0,47,0,11.75,5,4,2,1,1
T204535,RCB Vs LSG,LSG,JasonHolder,4,0,25,2,6.25,8,2,0,2,0
T204535,RCB Vs LSG,LSG,MarcusStoinis,1,0,14,0,14,0,2,0,1,0
T204535,RCB Vs LSG,RCB,MohammedSiraj,4,0,31,1,7.75,12,6,0,1,0
T204535,RCB Vs LSG,RCB,GlennMaxwell,2,0,11,1,5.5,6,1,0,1,0
T204535,RCB Vs LSG,RCB,JoshHazlewood,4,0,25,4,6.25,10,1,1,2,0
T204535,RCB Vs LSG,RCB,ShahbazAhmed,4,0,25,0,6.25,10,1,1,0,0
T204535,RCB Vs LSG,RCB,HarshalPatel,4,0,47,2,11.75,7,4,2,3,0
T204535,RCB Vs LSG,RCB,WaninduHasaranga,2,0,20,0,10,5,1,2,0,0
T206892,RR Vs KKR,KKR,UmeshYadav,4,0,44,0,11,11,3,3,0,1
T206892,RR Vs KKR,KKR,ShivamMavi,4,0,34,1,8.5,10,4,1,0,0
T206892,RR Vs KKR,KKR,VarunChakravarthy,2,0,30,0,15,1,1,2,1,0
T206892,RR Vs KKR,KKR,PatCummins,4,0,50,1,12.5,4,7,1,2,0
T206892,RR Vs KKR,KKR,SunilNarine,4,0,21,2,5.25,11,0,1,2,0
T206892,RR Vs KKR,KKR,AndreRussell,2,0,29,1,14.5,3,3,2,1,0
T206892,RR Vs KKR,RR,TrentBoult,4,0,48,0,12,7,5,3,0,0
T206892,RR Vs KKR,RR,PrasidhKrishna,4,0,43,1,10.75,5,6,0,5,0
T206892,RR Vs KKR,RR,ObedMcCoy,3.4,0,41,2,11.18,6,2,2,4,0
T206892,RR Vs KKR,RR,RavichandranAshwin,4,0,38,1,9.5,8,1,3,0,0
T206892,RR Vs KKR,RR,YuzvendraChahal,4,0,40,5,10,7,4,1,4,0
T206030,CSK Vs GT,GT,MohammedShami,4,0,20,1,5,13,2,0,2,0
T206030,CSK Vs GT,GT,YashDayal,4,0,40,1,10,8,3,2,1,1
T206030,CSK Vs GT,GT,AlzarriJoseph,4,0,34,2,8.5,10,1,3,1,0
T206030,CSK Vs GT,GT,LockieFerguson,4,0,46,0,11.5,5,4,3,0,0
T206030,CSK Vs GT,GT,RashidKhan,4,0,29,0,7.25,5,1,1,0,0
T206030,CSK Vs GT,CSK,MukeshChoudhary,3,0,18,1,6,10,3,0,1,0
T206030,CSK Vs GT,CSK,MaheeshTheekshana,4,0,24,2,6,8,1,1,0,0
T206030,CSK Vs GT,CSK,ChrisJordan,3.5,0,58,0,15.13,4,5,4,0,1
T206030,CSK Vs GT,CSK,RavindraJadeja,3,0,25,1,8.33,6,1,2,0,0
T206030,CSK Vs GT,CSK,MoeenAli,2,0,17,0,8.5,3,1,1,0,0
T206030,CSK Vs GT,CSK,DwayneBravo,4,1,23,3,5.75,12,1,1,0,0
T208958,PK Vs SRH,SRH,BhuvneshwarKumar,4,0,22,3,5.5,13,1,1,0,0
T208958,PK Vs SRH,SRH,MarcoJansen,4,0,35,0,8.75,11,5,1,1,0
T208958,PK Vs SRH,SRH,TNatarajan,4,0,38,1,9.5,8,3,1,4,0
T208958,PK Vs SRH,SRH,JagadeeshaSuchith,4,0,28,1,7,10,1,2,1,0
T208958,PK Vs SRH,SRH,UmranMalik,4,1,28,4,7,15,3,2,0,0
T208958,PK Vs SRH,PK,VaibhavArora,3.5,0,35,0,9.13,9,5,1,0,0
T208958,PK Vs SRH,PK,KagisoRabada,4,0,29,1,7.25,9,3,0,0,0
T208958,PK Vs SRH,PK,ArshdeepSingh,4,0,32,0,8,7,3,0,2,0
T208958,PK Vs SRH,PK,RahulChahar,4,0,28,2,7,7,1,0,1,0
T208958,PK Vs SRH,PK,OdeanSmith,1,0,8,0,8,3,0,1,0,0
T208958,PK Vs SRH,PK,LiamLivingstone,2,0,19,0,9.5,3,0,2,0,0
T205793,RCB Vs DC,DC,MustafizurRahman,4,0,48,0,12,8,7,2,1,0
T205793,RCB Vs DC,DC,ShardulThakur,4,0,27,1,6.75,14,3,1,1,0
T205793,RCB Vs DC,DC,KhaleelAhmed,4,0,36,1,9,9,3,2,0,0
T205793,RCB Vs DC,DC,AxarPatel,4,0,29,1,7.25,7,3,0,1,0
T205793,RCB Vs DC,DC,KuldeepYadav,4,0,46,1,11.5,7,3,3,3,0
T205793,RCB Vs DC,RCB,GlennMaxwell,2,0,14,0,7,4,0,1,0,0
T205793,RCB Vs DC,RCB,MohammedSiraj,4,0,31,2,7.75,10,1,2,0,0
T205793,RCB Vs DC,RCB,JoshHazlewood,4,0,28,3,7,12,3,1,1,0
T205793,RCB Vs DC,RCB,ShahbazAhmed,2,0,19,0,9.5,3,1,1,2,0
T205793,RCB Vs DC,RCB,HarshalPatel,4,0,40,0,10,5,3,2,1,0
T205793,RCB Vs DC,RCB,WaninduHasaranga,4,0,40,1,10,9,3,3,0,0
T204555,LSG Vs MI,MI,TilakVarma,1,0,7,0,7,2,1,0,0,0
T204555,LSG Vs MI,MI,JaydevUnadkat,4,0,32,2,8,8,3,1,1,0
T204555,LSG Vs MI,MI,MuruganAshwin,4,0,33,1,8.25,8,2,2,0,0
T204555,LSG Vs MI,MI,JaspritBumrah,4,0,24,0,6,9,1,0,2,0
T204555,LSG Vs MI,MI,TymalMills,3,0,54,0,18,3,9,2,1,0
T204555,LSG Vs MI,MI,FabianAllen,4,0,46,1,11.5,6,4,3,0,0
T204555,LSG Vs MI,LSG,JasonHolder,4,0,34,1,8.5,7,2,1,2,0
T204555,LSG Vs MI,LSG,DushmanthaChameera,4,0,48,1,12,11,3,4,1,0
T204555,LSG Vs MI,LSG,AveshKhan,4,0,30,3,7.5,14,6,0,1,0
T204555,LSG Vs MI,LSG,RaviBishnoi,4,0,34,1,8.5,4,4,0,1,0
T204555,LSG Vs MI,LSG,MarcusStoinis,2,0,13,1,6.5,4,1,0,0,0
T204555,LSG Vs MI,LSG,KrunalPandya,2,0,16,0,8,2,2,0,0,0
T208105,KKR Vs SRH,SRH,BhuvneshwarKumar,4,0,37,1,9.25,13,4,2,1,0
T208105,KKR Vs SRH,SRH,MarcoJansen,4,0,26,1,6.5,12,2,1,1,0
T208105,KKR Vs SRH,SRH,TNatarajan,4,0,37,3,9.25,11,4,2,0,0
T208105,KKR Vs SRH,SRH,UmranMalik,4,0,27,2,6.75,15,1,2,0,0
T208105,KKR Vs SRH,SRH,ShashankSingh,1,0,10,0,10,1,1,0,1,0
T208105,KKR Vs SRH,SRH,JagadeeshaSuchith,3,0,32,1,10.66,6,3,2,0,0
T208105,KKR Vs SRH,KKR,UmeshYadav,4,0,31,0,7.75,10,5,0,1,0
T208105,KKR Vs SRH,KKR,PatCummins,3.5,0,40,1,10.43,8,3,2,2,0
T208105,KKR Vs SRH,KKR,AndreRussell,2,0,20,2,10,6,1,2,1,0
T208105,KKR Vs SRH,KKR,AmanHakimKhan,1,0,13,0,13,1,1,1,0,0
T208105,KKR Vs SRH,KKR,VarunChakravarthy,3,0,45,0,15,2,3,4,0,0
T208105,KKR Vs SRH,KKR,SunilNarine,4,0,23,0,5.75,8,0,1,0,0
T207043,GT Vs RR,RR,JamesNeesham,3,0,29,0,9.66,5,5,0,0,0
T207043,GT Vs RR,RR,PrasidhKrishna,4,0,35,0,8.75,11,5,1,1,1
T207043,GT Vs RR,RR,KuldeepSen,4,0,51,1,12.75,6,9,1,0,0
T207043,GT Vs RR,RR,YuzvendraChahal,4,0,32,1,8,6,1,2,1,0
T207043,GT Vs RR,RR,RiyanParag,1,0,12,1,12,2,1,1,0,0
T207043,GT Vs RR,RR,RavichandranAshwin,4,0,33,0,8.25,9,1,2,1,0
T207043,GT Vs RR,GT,MohammedShami,4,0,39,1,9.75,6,4,1,0,0
